E:\1.My College\Learn\Deep Learning For Autonomus Car\simulator-windows-64\IMG\center_2024_07_24_19_40_44_732.jpg, E:\1.My College\Learn\Deep Learning For Autonomus Car\simulator-windows-64\IMG\left_2024_07_24_19_40_44_732.jpg, E:\1.My College\Learn\Deep Learning For Autonomus Car\simulator-windows-64\IMG\right_2024_07_24_19_40_44_732.jpg, 0, 0, 0, 7.800007E-05
E:\1.My College\Learn\Deep Learning For Autonomus Car\simulator-windows-64\IMG\center_2024_07_24_19_40_44_834.jpg, E:\1.My College\Learn\Deep Learning For Autonomus Car\simulator-windows-64\IMG\left_2024_07_24_19_40_44_834.jpg, E:\1.My College\Learn\Deep Learning For Autonomus Car\simulator-windows-64\IMG\right_2024_07_24_19_40_44_834.jpg, 0, 0, 0, 7.988151E-05
E:\1.My College\Learn\Deep Learning For Autonomus Car\simulator-windows-64\IMG\center_2024_07_24_19_40_44_936.jpg, E:\1.My College\Learn\Deep Learning For Autonomus Car\simulator-windows-64\IMG\left_2024_07_24_19_40_44_936.jpg, E:\1.My College\Learn\Deep Learning For Autonomus Car\simulator-windows-64\IMG\right_2024_07_24_19_40_44_936.jpg, 0, 0, 0, 7.955441E-05
E:\1.My College\Learn\Deep Learning For Autonomus Car\simulator-windows-64\IMG\center_2024_07_24_19_40_45_039.jpg, E:\1.My College\Learn\Deep Learning For Autonomus Car\simulator-windows-64\IMG\left_2024_07_24_19_40_45_039.jpg, E:\1.My College\Learn\Deep Learning For Autonomus Car\simulator-windows-64\IMG\right_2024_07_24_19_40_45_039.jpg, 0, 0, 0, 7.839001E-05
E:\1.My College\Learn\Deep Learning For Autonomus Car\simulator-windows-64\IMG\center_2024_07_24_19_40_45_144.jpg, E:\1.My College\Learn\Deep Learning For Autonomus Car\simulator-windows-64\IMG\left_2024_07_24_19_40_45_144.jpg, E:\1.My College\Learn\Deep Learning For Autonomus Car\simulator-windows-64\IMG\right_2024_07_24_19_40_45_144.jpg, 0, 0, 0, 7.792677E-05
E:\1.My College\Learn\Deep Learning For Autonomus Car\simulator-windows-64\IMG\center_2024_07_24_19_40_45_246.jpg, E:\1.My College\Learn\Deep Learning For Autonomus Car\simulator-windows-64\IMG\left_2024_07_24_19_40_45_246.jpg, E:\1.My College\Learn\Deep Learning For Autonomus Car\simulator-windows-64\IMG\right_2024_07_24_19_40_45_246.jpg, 0, 0, 0, 8.039102E-05
E:\1.My College\Learn\Deep Learning For Autonomus Car\simulator-windows-64\IMG\center_2024_07_24_19_40_45_346.jpg, E:\1.My College\Learn\Deep Learning For Autonomus Car\simulator-windows-64\IMG\left_2024_07_24_19_40_45_346.jpg, E:\1.My College\Learn\Deep Learning For Autonomus Car\simulator-windows-64\IMG\right_2024_07_24_19_40_45_346.jpg, 0, 0, 0, 7.874236E-05
E:\1.My College\Learn\Deep Learning For Autonomus Car\simulator-windows-64\IMG\center_2024_07_24_19_40_45_447.jpg, E:\1.My College\Learn\Deep Learning For Autonomus Car\simulator-windows-64\IMG\left_2024_07_24_19_40_45_447.jpg, E:\1.My College\Learn\Deep Learning For Autonomus Car\simulator-windows-64\IMG\right_2024_07_24_19_40_45_447.jpg, 0, 0, 0, 7.794993E-05
E:\1.My College\Learn\Deep Learning For Autonomus Car\simulator-windows-64\IMG\center_2024_07_24_19_40_45_547.jpg, E:\1.My College\Learn\Deep Learning For Autonomus Car\simulator-windows-64\IMG\left_2024_07_24_19_40_45_547.jpg, E:\1.My College\Learn\Deep Learning For Autonomus Car\simulator-windows-64\IMG\right_2024_07_24_19_40_45_547.jpg, 0, 0, 0, 7.803465E-05
E:\1.My College\Learn\Deep Learning For Autonomus Car\simulator-windows-64\IMG\center_2024_07_24_19_40_45_651.jpg, E:\1.My College\Learn\Deep Learning For Autonomus Car\simulator-windows-64\IMG\left_2024_07_24_19_40_45_651.jpg, E:\1.My College\Learn\Deep Learning For Autonomus Car\simulator-windows-64\IMG\right_2024_07_24_19_40_45_651.jpg, 0, 0.0173964, 0, 0.02460199
E:\1.My College\Learn\Deep Learning For Autonomus Car\simulator-windows-64\IMG\center_2024_07_24_19_40_45_752.jpg, E:\1.My College\Learn\Deep Learning For Autonomus Car\simulator-windows-64\IMG\left_2024_07_24_19_40_45_752.jpg, E:\1.My College\Learn\Deep Learning For Autonomus Car\simulator-windows-64\IMG\right_2024_07_24_19_40_45_752.jpg, 0, 0.3175236, 0, 0.2124371
E:\1.My College\Learn\Deep Learning For Autonomus Car\simulator-windows-64\IMG\center_2024_07_24_19_40_45_855.jpg, E:\1.My College\Learn\Deep Learning For Autonomus Car\simulator-windows-64\IMG\left_2024_07_24_19_40_45_855.jpg, E:\1.My College\Learn\Deep Learning For Autonomus Car\simulator-windows-64\IMG\right_2024_07_24_19_40_45_855.jpg, 0, 0.6106048, 0, 0.7345575
E:\1.My College\Learn\Deep Learning For Autonomus Car\simulator-windows-64\IMG\center_2024_07_24_19_40_45_955.jpg, E:\1.My College\Learn\Deep Learning For Autonomus Car\simulator-windows-64\IMG\left_2024_07_24_19_40_45_955.jpg, E:\1.My College\Learn\Deep Learning For Autonomus Car\simulator-windows-64\IMG\right_2024_07_24_19_40_45_955.jpg, 0, 0.9039349, 0, 1.687829
E:\1.My College\Learn\Deep Learning For Autonomus Car\simulator-windows-64\IMG\center_2024_07_24_19_40_46_057.jpg, E:\1.My College\Learn\Deep Learning For Autonomus Car\simulator-windows-64\IMG\left_2024_07_24_19_40_46_057.jpg, E:\1.My College\Learn\Deep Learning For Autonomus Car\simulator-windows-64\IMG\right_2024_07_24_19_40_46_057.jpg, -0.1042578, 1, 0, 2.775347
E:\1.My College\Learn\Deep Learning For Autonomus Car\simulator-windows-64\IMG\center_2024_07_24_19_40_46_160.jpg, E:\1.My College\Learn\Deep Learning For Autonomus Car\simulator-windows-64\IMG\left_2024_07_24_19_40_46_160.jpg, E:\1.My College\Learn\Deep Learning For Autonomus Car\simulator-windows-64\IMG\right_2024_07_24_19_40_46_160.jpg, -0.3983208, 1, 0, 3.918534
E:\1.My College\Learn\Deep Learning For Autonomus Car\simulator-windows-64\IMG\center_2024_07_24_19_40_46_263.jpg, E:\1.My College\Learn\Deep Learning For Autonomus Car\simulator-windows-64\IMG\left_2024_07_24_19_40_46_263.jpg, E:\1.My College\Learn\Deep Learning For Autonomus Car\simulator-windows-64\IMG\right_2024_07_24_19_40_46_263.jpg, -0.1009209, 1, 0, 5.316864
E:\1.My College\Learn\Deep Learning For Autonomus Car\simulator-windows-64\IMG\center_2024_07_24_19_40_46_363.jpg, E:\1.My College\Learn\Deep Learning For Autonomus Car\simulator-windows-64\IMG\left_2024_07_24_19_40_46_363.jpg, E:\1.My College\Learn\Deep Learning For Autonomus Car\simulator-windows-64\IMG\right_2024_07_24_19_40_46_363.jpg, 0, 1, 0, 6.466251
E:\1.My College\Learn\Deep Learning For Autonomus Car\simulator-windows-64\IMG\center_2024_07_24_19_40_46_464.jpg, E:\1.My College\Learn\Deep Learning For Autonomus Car\simulator-windows-64\IMG\left_2024_07_24_19_40_46_464.jpg, E:\1.My College\Learn\Deep Learning For Autonomus Car\simulator-windows-64\IMG\right_2024_07_24_19_40_46_464.jpg, 0, 1, 0, 7.607999
E:\1.My College\Learn\Deep Learning For Autonomus Car\simulator-windows-64\IMG\center_2024_07_24_19_40_46_565.jpg, E:\1.My College\Learn\Deep Learning For Autonomus Car\simulator-windows-64\IMG\left_2024_07_24_19_40_46_565.jpg, E:\1.My College\Learn\Deep Learning For Autonomus Car\simulator-windows-64\IMG\right_2024_07_24_19_40_46_565.jpg, -0.1445724, 1, 0, 8.734048
E:\1.My College\Learn\Deep Learning For Autonomus Car\simulator-windows-64\IMG\center_2024_07_24_19_40_46_666.jpg, E:\1.My College\Learn\Deep Learning For Autonomus Car\simulator-windows-64\IMG\left_2024_07_24_19_40_46_666.jpg, E:\1.My College\Learn\Deep Learning For Autonomus Car\simulator-windows-64\IMG\right_2024_07_24_19_40_46_666.jpg, -0.3512169, 1, 0, 9.809849
E:\1.My College\Learn\Deep Learning For Autonomus Car\simulator-windows-64\IMG\center_2024_07_24_19_40_46_770.jpg, E:\1.My College\Learn\Deep Learning For Autonomus Car\simulator-windows-64\IMG\left_2024_07_24_19_40_46_770.jpg, E:\1.My College\Learn\Deep Learning For Autonomus Car\simulator-windows-64\IMG\right_2024_07_24_19_40_46_770.jpg, -0.05337298, 1, 0, 10.91765
E:\1.My College\Learn\Deep Learning For Autonomus Car\simulator-windows-64\IMG\center_2024_07_24_19_40_46_870.jpg, E:\1.My College\Learn\Deep Learning For Autonomus Car\simulator-windows-64\IMG\left_2024_07_24_19_40_46_870.jpg, E:\1.My College\Learn\Deep Learning For Autonomus Car\simulator-windows-64\IMG\right_2024_07_24_19_40_46_870.jpg, -0.077433, 1, 0, 12.13898
E:\1.My College\Learn\Deep Learning For Autonomus Car\simulator-windows-64\IMG\center_2024_07_24_19_40_46_972.jpg, E:\1.My College\Learn\Deep Learning For Autonomus Car\simulator-windows-64\IMG\left_2024_07_24_19_40_46_972.jpg, E:\1.My College\Learn\Deep Learning For Autonomus Car\simulator-windows-64\IMG\right_2024_07_24_19_40_46_972.jpg, -0.3734535, 1, 0, 13.03645
E:\1.My College\Learn\Deep Learning For Autonomus Car\simulator-windows-64\IMG\center_2024_07_24_19_40_47_073.jpg, E:\1.My College\Learn\Deep Learning For Autonomus Car\simulator-windows-64\IMG\left_2024_07_24_19_40_47_073.jpg, E:\1.My College\Learn\Deep Learning For Autonomus Car\simulator-windows-64\IMG\right_2024_07_24_19_40_47_073.jpg, -0.06917581, 1, 0, 14.04191
E:\1.My College\Learn\Deep Learning For Autonomus Car\simulator-windows-64\IMG\center_2024_07_24_19_40_47_173.jpg, E:\1.My College\Learn\Deep Learning For Autonomus Car\simulator-windows-64\IMG\left_2024_07_24_19_40_47_173.jpg, E:\1.My College\Learn\Deep Learning For Autonomus Car\simulator-windows-64\IMG\right_2024_07_24_19_40_47_173.jpg, 0, 1, 0, 15.12268
E:\1.My College\Learn\Deep Learning For Autonomus Car\simulator-windows-64\IMG\center_2024_07_24_19_40_47_276.jpg, E:\1.My College\Learn\Deep Learning For Autonomus Car\simulator-windows-64\IMG\left_2024_07_24_19_40_47_276.jpg, E:\1.My College\Learn\Deep Learning For Autonomus Car\simulator-windows-64\IMG\right_2024_07_24_19_40_47_276.jpg, -0.1103223, 1, 0, 16.25901
E:\1.My College\Learn\Deep Learning For Autonomus Car\simulator-windows-64\IMG\center_2024_07_24_19_40_47_378.jpg, E:\1.My College\Learn\Deep Learning For Autonomus Car\simulator-windows-64\IMG\left_2024_07_24_19_40_47_378.jpg, E:\1.My College\Learn\Deep Learning For Autonomus Car\simulator-windows-64\IMG\right_2024_07_24_19_40_47_378.jpg, -0.3327045, 1, 0, 17.21486
E:\1.My College\Learn\Deep Learning For Autonomus Car\simulator-windows-64\IMG\center_2024_07_24_19_40_47_481.jpg, E:\1.My College\Learn\Deep Learning For Autonomus Car\simulator-windows-64\IMG\left_2024_07_24_19_40_47_481.jpg, E:\1.My College\Learn\Deep Learning For Autonomus Car\simulator-windows-64\IMG\right_2024_07_24_19_40_47_481.jpg, -0.03087928, 1, 0, 18.45133
E:\1.My College\Learn\Deep Learning For Autonomus Car\simulator-windows-64\IMG\center_2024_07_24_19_40_47_582.jpg, E:\1.My College\Learn\Deep Learning For Autonomus Car\simulator-windows-64\IMG\left_2024_07_24_19_40_47_582.jpg, E:\1.My College\Learn\Deep Learning For Autonomus Car\simulator-windows-64\IMG\right_2024_07_24_19_40_47_582.jpg, -0.2894679, 1, 0, 19.47354
E:\1.My College\Learn\Deep Learning For Autonomus Car\simulator-windows-64\IMG\center_2024_07_24_19_40_47_683.jpg, E:\1.My College\Learn\Deep Learning For Autonomus Car\simulator-windows-64\IMG\left_2024_07_24_19_40_47_683.jpg, E:\1.My College\Learn\Deep Learning For Autonomus Car\simulator-windows-64\IMG\right_2024_07_24_19_40_47_683.jpg, 0, 1, 0, 20.46982
E:\1.My College\Learn\Deep Learning For Autonomus Car\simulator-windows-64\IMG\center_2024_07_24_19_40_47_785.jpg, E:\1.My College\Learn\Deep Learning For Autonomus Car\simulator-windows-64\IMG\left_2024_07_24_19_40_47_785.jpg, E:\1.My College\Learn\Deep Learning For Autonomus Car\simulator-windows-64\IMG\right_2024_07_24_19_40_47_785.jpg, -0.1192767, 1, 0, 21.48631
E:\1.My College\Learn\Deep Learning For Autonomus Car\simulator-windows-64\IMG\center_2024_07_24_19_40_47_886.jpg, E:\1.My College\Learn\Deep Learning For Autonomus Car\simulator-windows-64\IMG\left_2024_07_24_19_40_47_886.jpg, E:\1.My College\Learn\Deep Learning For Autonomus Car\simulator-windows-64\IMG\right_2024_07_24_19_40_47_886.jpg, -0.2786097, 1, 0, 22.40949
E:\1.My College\Learn\Deep Learning For Autonomus Car\simulator-windows-64\IMG\center_2024_07_24_19_40_47_990.jpg, E:\1.My College\Learn\Deep Learning For Autonomus Car\simulator-windows-64\IMG\left_2024_07_24_19_40_47_990.jpg, E:\1.My College\Learn\Deep Learning For Autonomus Car\simulator-windows-64\IMG\right_2024_07_24_19_40_47_990.jpg, 0, 1, 0, 23.39768
E:\1.My College\Learn\Deep Learning For Autonomus Car\simulator-windows-64\IMG\center_2024_07_24_19_40_48_090.jpg, E:\1.My College\Learn\Deep Learning For Autonomus Car\simulator-windows-64\IMG\left_2024_07_24_19_40_48_090.jpg, E:\1.My College\Learn\Deep Learning For Autonomus Car\simulator-windows-64\IMG\right_2024_07_24_19_40_48_090.jpg, 0, 1, 0, 24.36098
E:\1.My College\Learn\Deep Learning For Autonomus Car\simulator-windows-64\IMG\center_2024_07_24_19_40_48_194.jpg, E:\1.My College\Learn\Deep Learning For Autonomus Car\simulator-windows-64\IMG\left_2024_07_24_19_40_48_194.jpg, E:\1.My College\Learn\Deep Learning For Autonomus Car\simulator-windows-64\IMG\right_2024_07_24_19_40_48_194.jpg, -0.1926255, 1, 0, 25.31596
E:\1.My College\Learn\Deep Learning For Autonomus Car\simulator-windows-64\IMG\center_2024_07_24_19_40_48_294.jpg, E:\1.My College\Learn\Deep Learning For Autonomus Car\simulator-windows-64\IMG\left_2024_07_24_19_40_48_294.jpg, E:\1.My College\Learn\Deep Learning For Autonomus Car\simulator-windows-64\IMG\right_2024_07_24_19_40_48_294.jpg, -0.2871448, 1, 0, 26.18171
E:\1.My College\Learn\Deep Learning For Autonomus Car\simulator-windows-64\IMG\center_2024_07_24_19_40_48_399.jpg, E:\1.My College\Learn\Deep Learning For Autonomus Car\simulator-windows-64\IMG\left_2024_07_24_19_40_48_399.jpg, E:\1.My College\Learn\Deep Learning For Autonomus Car\simulator-windows-64\IMG\right_2024_07_24_19_40_48_399.jpg, -0.1027696, 1, 0, 27.12549
E:\1.My College\Learn\Deep Learning For Autonomus Car\simulator-windows-64\IMG\center_2024_07_24_19_40_48_499.jpg, E:\1.My College\Learn\Deep Learning For Autonomus Car\simulator-windows-64\IMG\left_2024_07_24_19_40_48_499.jpg, E:\1.My College\Learn\Deep Learning For Autonomus Car\simulator-windows-64\IMG\right_2024_07_24_19_40_48_499.jpg, -0.3983631, 1, 0, 28.01111
E:\1.My College\Learn\Deep Learning For Autonomus Car\simulator-windows-64\IMG\center_2024_07_24_19_40_48_602.jpg, E:\1.My College\Learn\Deep Learning For Autonomus Car\simulator-windows-64\IMG\left_2024_07_24_19_40_48_602.jpg, E:\1.My College\Learn\Deep Learning For Autonomus Car\simulator-windows-64\IMG\right_2024_07_24_19_40_48_602.jpg, -0.3160231, 1, 0, 28.99536
E:\1.My College\Learn\Deep Learning For Autonomus Car\simulator-windows-64\IMG\center_2024_07_24_19_40_48_703.jpg, E:\1.My College\Learn\Deep Learning For Autonomus Car\simulator-windows-64\IMG\left_2024_07_24_19_40_48_703.jpg, E:\1.My College\Learn\Deep Learning For Autonomus Car\simulator-windows-64\IMG\right_2024_07_24_19_40_48_703.jpg, -0.6167665, 1, 0, 29.80592
E:\1.My College\Learn\Deep Learning For Autonomus Car\simulator-windows-64\IMG\center_2024_07_24_19_40_48_803.jpg, E:\1.My College\Learn\Deep Learning For Autonomus Car\simulator-windows-64\IMG\left_2024_07_24_19_40_48_803.jpg, E:\1.My College\Learn\Deep Learning For Autonomus Car\simulator-windows-64\IMG\right_2024_07_24_19_40_48_803.jpg, -0.3166999, 1, 0, 30.19638
E:\1.My College\Learn\Deep Learning For Autonomus Car\simulator-windows-64\IMG\center_2024_07_24_19_40_48_903.jpg, E:\1.My College\Learn\Deep Learning For Autonomus Car\simulator-windows-64\IMG\left_2024_07_24_19_40_48_903.jpg, E:\1.My College\Learn\Deep Learning For Autonomus Car\simulator-windows-64\IMG\right_2024_07_24_19_40_48_903.jpg, -0.01499826, 1, 0, 30.18481
E:\1.My College\Learn\Deep Learning For Autonomus Car\simulator-windows-64\IMG\center_2024_07_24_19_40_49_003.jpg, E:\1.My College\Learn\Deep Learning For Autonomus Car\simulator-windows-64\IMG\left_2024_07_24_19_40_49_003.jpg, E:\1.My College\Learn\Deep Learning For Autonomus Car\simulator-windows-64\IMG\right_2024_07_24_19_40_49_003.jpg, 0, 1, 0, 30.18935
E:\1.My College\Learn\Deep Learning For Autonomus Car\simulator-windows-64\IMG\center_2024_07_24_19_40_49_105.jpg, E:\1.My College\Learn\Deep Learning For Autonomus Car\simulator-windows-64\IMG\left_2024_07_24_19_40_49_105.jpg, E:\1.My College\Learn\Deep Learning For Autonomus Car\simulator-windows-64\IMG\right_2024_07_24_19_40_49_105.jpg, 0, 1, 0, 30.19025
E:\1.My College\Learn\Deep Learning For Autonomus Car\simulator-windows-64\IMG\center_2024_07_24_19_40_49_206.jpg, E:\1.My College\Learn\Deep Learning For Autonomus Car\simulator-windows-64\IMG\left_2024_07_24_19_40_49_206.jpg, E:\1.My College\Learn\Deep Learning For Autonomus Car\simulator-windows-64\IMG\right_2024_07_24_19_40_49_206.jpg, 0.3057228, 1, 0, 30.16446
E:\1.My College\Learn\Deep Learning For Autonomus Car\simulator-windows-64\IMG\center_2024_07_24_19_40_49_306.jpg, E:\1.My College\Learn\Deep Learning For Autonomus Car\simulator-windows-64\IMG\left_2024_07_24_19_40_49_306.jpg, E:\1.My College\Learn\Deep Learning For Autonomus Car\simulator-windows-64\IMG\right_2024_07_24_19_40_49_306.jpg, 0.1434007, 1, 0, 30.19014
E:\1.My College\Learn\Deep Learning For Autonomus Car\simulator-windows-64\IMG\center_2024_07_24_19_40_49_407.jpg, E:\1.My College\Learn\Deep Learning For Autonomus Car\simulator-windows-64\IMG\left_2024_07_24_19_40_49_407.jpg, E:\1.My College\Learn\Deep Learning For Autonomus Car\simulator-windows-64\IMG\right_2024_07_24_19_40_49_407.jpg, 0, 1, 0, 30.189
E:\1.My College\Learn\Deep Learning For Autonomus Car\simulator-windows-64\IMG\center_2024_07_24_19_40_49_511.jpg, E:\1.My College\Learn\Deep Learning For Autonomus Car\simulator-windows-64\IMG\left_2024_07_24_19_40_49_511.jpg, E:\1.My College\Learn\Deep Learning For Autonomus Car\simulator-windows-64\IMG\right_2024_07_24_19_40_49_511.jpg, -0.2273799, 1, 0, 30.17147
E:\1.My College\Learn\Deep Learning For Autonomus Car\simulator-windows-64\IMG\center_2024_07_24_19_40_49_613.jpg, E:\1.My College\Learn\Deep Learning For Autonomus Car\simulator-windows-64\IMG\left_2024_07_24_19_40_49_613.jpg, E:\1.My College\Learn\Deep Learning For Autonomus Car\simulator-windows-64\IMG\right_2024_07_24_19_40_49_613.jpg, -0.2860452, 1, 0, 30.1793
E:\1.My College\Learn\Deep Learning For Autonomus Car\simulator-windows-64\IMG\center_2024_07_24_19_40_49_714.jpg, E:\1.My College\Learn\Deep Learning For Autonomus Car\simulator-windows-64\IMG\left_2024_07_24_19_40_49_714.jpg, E:\1.My College\Learn\Deep Learning For Autonomus Car\simulator-windows-64\IMG\right_2024_07_24_19_40_49_714.jpg, 0, 1, 0, 30.18824
E:\1.My College\Learn\Deep Learning For Autonomus Car\simulator-windows-64\IMG\center_2024_07_24_19_40_49_818.jpg, E:\1.My College\Learn\Deep Learning For Autonomus Car\simulator-windows-64\IMG\left_2024_07_24_19_40_49_818.jpg, E:\1.My College\Learn\Deep Learning For Autonomus Car\simulator-windows-64\IMG\right_2024_07_24_19_40_49_818.jpg, 0, 1, 0, 30.18985
E:\1.My College\Learn\Deep Learning For Autonomus Car\simulator-windows-64\IMG\center_2024_07_24_19_40_49_922.jpg, E:\1.My College\Learn\Deep Learning For Autonomus Car\simulator-windows-64\IMG\left_2024_07_24_19_40_49_922.jpg, E:\1.My College\Learn\Deep Learning For Autonomus Car\simulator-windows-64\IMG\right_2024_07_24_19_40_49_922.jpg, 0, 1, 0, 30.19026
E:\1.My College\Learn\Deep Learning For Autonomus Car\simulator-windows-64\IMG\center_2024_07_24_19_40_50_025.jpg, E:\1.My College\Learn\Deep Learning For Autonomus Car\simulator-windows-64\IMG\left_2024_07_24_19_40_50_025.jpg, E:\1.My College\Learn\Deep Learning For Autonomus Car\simulator-windows-64\IMG\right_2024_07_24_19_40_50_025.jpg, 0, 1, 0, 30.19031
E:\1.My College\Learn\Deep Learning For Autonomus Car\simulator-windows-64\IMG\center_2024_07_24_19_40_50_126.jpg, E:\1.My College\Learn\Deep Learning For Autonomus Car\simulator-windows-64\IMG\left_2024_07_24_19_40_50_126.jpg, E:\1.My College\Learn\Deep Learning For Autonomus Car\simulator-windows-64\IMG\right_2024_07_24_19_40_50_126.jpg, -0.0151503, 1, 0, 30.19026
E:\1.My College\Learn\Deep Learning For Autonomus Car\simulator-windows-64\IMG\center_2024_07_24_19_40_50_230.jpg, E:\1.My College\Learn\Deep Learning For Autonomus Car\simulator-windows-64\IMG\left_2024_07_24_19_40_50_230.jpg, E:\1.My College\Learn\Deep Learning For Autonomus Car\simulator-windows-64\IMG\right_2024_07_24_19_40_50_230.jpg, -0.3134958, 1, 0, 30.16612
E:\1.My College\Learn\Deep Learning For Autonomus Car\simulator-windows-64\IMG\center_2024_07_24_19_40_50_335.jpg, E:\1.My College\Learn\Deep Learning For Autonomus Car\simulator-windows-64\IMG\left_2024_07_24_19_40_50_335.jpg, E:\1.My College\Learn\Deep Learning For Autonomus Car\simulator-windows-64\IMG\right_2024_07_24_19_40_50_335.jpg, -0.01371057, 1, 0, 30.1899
E:\1.My College\Learn\Deep Learning For Autonomus Car\simulator-windows-64\IMG\center_2024_07_24_19_40_50_436.jpg, E:\1.My College\Learn\Deep Learning For Autonomus Car\simulator-windows-64\IMG\left_2024_07_24_19_40_50_436.jpg, E:\1.My College\Learn\Deep Learning For Autonomus Car\simulator-windows-64\IMG\right_2024_07_24_19_40_50_436.jpg, 0, 1, 0, 30.1902
E:\1.My College\Learn\Deep Learning For Autonomus Car\simulator-windows-64\IMG\center_2024_07_24_19_40_50_536.jpg, E:\1.My College\Learn\Deep Learning For Autonomus Car\simulator-windows-64\IMG\left_2024_07_24_19_40_50_536.jpg, E:\1.My College\Learn\Deep Learning For Autonomus Car\simulator-windows-64\IMG\right_2024_07_24_19_40_50_536.jpg, 0, 1, 0, 30.19029
E:\1.My College\Learn\Deep Learning For Autonomus Car\simulator-windows-64\IMG\center_2024_07_24_19_40_50_636.jpg, E:\1.My College\Learn\Deep Learning For Autonomus Car\simulator-windows-64\IMG\left_2024_07_24_19_40_50_636.jpg, E:\1.My College\Learn\Deep Learning For Autonomus Car\simulator-windows-64\IMG\right_2024_07_24_19_40_50_636.jpg, 0, 1, 0, 30.19029
